III,F,2300
III,M,2763
I,F,508
III,F,2817
II,F,1207
II,F,966
II,M,1821
I,F,826
II,F,1533
II,F,1642
III,F,1843
I,M,790
II,M,1148
III,M,2475
I,M,1034
III,F,2565
I,M,926
II,F,1995
III,F,2577
I,F,684
I,F,739
II,M,1382
II,M,1795
II,M,1754
III,F,2719
III,M,2324
I,F,994
II,F,1782
III,M,2036
II,F,1574
I,F,575
I,M,1046
III,M,2703
III,F,2962
I,F,679
I,M,715
III,M,2685
I,M,806
II,M,1618
III,M,2485
I,M,621
II,F,1944
I,F,725
III,F,2834
III,F,2420
I,F,1061
II,F,1152
I,F,839
I,M,1019
II,F,1669
II,M,1363
III,M,2440
I,M,1028
I,M,522
III,M,2484
I,M,919
III,M,2368
III,F,2462
II,M,1649
I,M,912
III,F,2285
I,M,970
II,F,1757
III,M,2318
III,F,2960
III,M,1898
II,F,1611
I,F,609
I,F,508
II,F,1961
II,M,1370
II,F,1271
III,M,2767
I,M,538
II,M,1753
I,F,841
III,M,2607
III,M,2630
III,F,2554
I,F,917
I,F,1081
I,F,540
I,M,545
I,F,809
III,M,2113
I,F,781
II,F,1894
I,F,983
I,M,797
III,F,2123
II,M,1565
III,M,2211
I,F,806
I,M,844
II,M,1616
I,F,1026
I,F,834
III,M,2293
I,F,502
I,F,1034
II,M,1343
III,M,1894
III,F,2123
III,M,2717
II,M,1913
II,M,1909
I,F,721
I,M,1043
I,F,612
I,M,1002
III,M,2409
II,F,1087
II,M,1671
II,F,1680
I,M,1082
II,F,947
I,M,875
I,F,572
II,F,1481
I,M,785
III,M,2651
III,F,1887
I,F,754
II,M,1096
I,M,678
II,F,1094
I,F,896
II,M,1509
III,M,2082
I,F,841
III,M,1873
I,F,722
III,M,2781
III,F,2209
III,M,2381
II,M,1920
II,F,1768
I,F,897
II,M,907
III,F,2953
II,M,947
II,M,1224
III,M,1855
I,F,1011
III,F,2835
III,M,2795
I,M,916
I,F,739
II,F,1815
II,F,1222
II,M,1536
III,F,2567
I,M,732
II,M,1276
II,M,1089
II,M,1186
III,F,2231
III,F,2947
II,F,1736
I,F,934
I,M,774
II,M,1601
III,M,2895
I,F,1066
II,F,1282
II,M,1607
I,M,735
I,M,594
II,F,957
II,F,1862
III,M,2400
I,M,665
II,M,1320
I,M,988
III,M,2569
I,F,940
II,M,1191
II,F,1180
I,M,550
II,M,1971
II,M,1273
I,M,919
III,M,2621
II,M,1356
I,F,501
II,F,966
II,M,1494
III,M,2579
III,F,2312
II,M,928
I,M,977
I,M,652
I,F,856
II,F,1461
II,M,1113
III,M,2328
II,F,1797
II,F,1381
III,M,2319
II,M,1178
II,M,1472
I,M,687
I,F,999
III,F,2682
II,M,1802
I,M,906
II,M,1997
I,M,796
III,F,2217
II,M,1853
I,F,724
II,F,1472
II,F,1756
II,M,1467
I,F,696
I,F,779
II,F,1947
I,M,769
II,F,1772
III,M,2717
I,M,815
I,M,688
I,M,1088
III,M,2442
I,F,973
II,F,1213
I,M,920
III,M,2078
I,M,1060
II,M,1976
II,M,1556
I,M,865
I,F,907
II,F,1680
III,F,2336
I,F,1053
I,M,1040
II,M,1741
II,F,1269
III,M,1999
I,M,990
III,F,1803
II,F,1099
II,M,1067
III,M,2134
II,M,1008
I,M,889
II,F,1295
II,M,1219
II,M,1364
III,M,2191
I,M,1085
III,F,2630
III,F,2334
III,M,1820
I,F,554
II,F,1707
II,F,1091
III,M,2024
II,F,983
I,M,961
II,F,1606
I,F,964
II,F,1571
III,M,2526
I,F,905
III,M,2139
I,F,660
I,M,513
I,F,538
I,M,757
III,F,2470
I,F,594
II,M,989
II,M,1824
III,M,1860
II,M,943
I,F,825
I,M,1018
III,F,2062
I,M,1004
I,M,548
III,M,2082
III,F,2563
I,F,971
I,M,536
I,F,1086
I,M,735
III,M,2868
I,F,935
II,F,1824
II,M,1422
II,M,1390
II,M,1277
I,M,659
II,F,1894
I,F,715
I,M,546
III,F,2164
II,M,1467
II,F,1545
II,M,1116
III,F,2971
II,F,1085
II,M,1870
II,M,1268
III,F,1826
II,F,1886
II,F,1199
I,M,671
II,F,1910
II,M,1904
III,F,2261
I,F,1029
I,M,869
I,F,521
II,M,1194
III,M,2252
I,M,974
II,F,1093
I,M,847
II,F,1727
III,M,2597
II,F,1443
II,F,1514
III,M,2638
III,F,2339
I,M,652
III,M,2222
II,M,1789
II,M,1097
I,F,940
III,M,2990
I,F,509
II,F,1002
III,M,2802
I,F,701
I,F,939
III,F,2309
I,M,535
II,F,1908
II,F,1328
I,F,989
II,M,1100
II,M,990
I,M,806
I,M,888
III,M,2928
II,M,1226
I,F,1074
I,F,519
III,M,2166
I,M,809
II,M,1876
I,F,582
III,M,2667
I,F,844
III,F,1897
I,M,634
II,M,1206
I,M,626
II,M,1221
III,M,2704
I,F,630
III,M,1819
I,F,983
II,F,965
II,F,1831
II,F,1954
II,F,1389
I,M,1010
I,F,1020
II,F,1720
II,M,1236
III,F,2107
III,M,2824
II,F,1156
I,F,1025
II,F,1484
I,M,890
I,M,972
III,M,2597
III,M,2821
I,F,1043
II,M,1204
II,F,1512
I,M,611
II,F,1239
II,M,1619
III,M,2393
II,F,1201
II,M,1348
III,M,2489
II,M,1447
II,M,1593
I,F,1056
I,F,542
I,F,1000
III,M,2534
I,F,794
III,F,1803
II,F,1687
III,F,2146
II,M,1438
I,F,817
I,M,687
I,M,710
II,M,1730
III,F,2663
I,F,1075
I,M,656
II,M,1763
II,M,1514
III,M,2113
II,F,1398
II,M,1269
II,M,1293
II,F,953
I,M,659
III,M,2704
II,M,973
I,F,796
I,F,857
I,F,671
II,M,1494
II,F,1408
III,M,2225
I,F,773
II,M,1111
II,F,1378
III,M,2021
II,M,1429
II,F,1625
I,F,647
II,F,1838
II,M,1722
II,F,1836
I,M,1082
III,M,2527
I,F,562
II,F,1742
I,F,1045
II,F,1409
I,M,762
II,F,1388
I,M,804
III,M,2312
III,M,2413
II,M,1144
I,F,653
II,F,1424
II,F,913
III,M,2471
III,F,2019
III,M,1886
III,M,2763
I,M,753
I,M,989
III,F,2140
II,M,1401
I,F,1059
II,F,1376
III,F,2076
I,M,605
II,M,1760
I,M,899
III,F,2370
I,F,1088
I,F,777
III,F,2700
I,F,939
I,F,939
I,F,606
II,M,1371
II,M,1402
II,M,1022
I,F,1089
I,M,933
I,M,896
II,M,1660
III,F,2798
II,F,1286
III,M,2565
I,F,537
II,M,1972
I,M,1096
II,M,1264
II,F,1149
II,M,1515
I,M,567
II,F,1527
III,F,2309
III,F,2418
III,F,1813
II,F,1919
II,M,1873
III,M,2618
I,F,764
I,F,880
I,F,681
III,M,2493
III,F,3000
I,F,899
I,F,572
II,F,1620
I,M,576
II,M,1894
III,M,2977
I,M,508
I,F,621
II,M,1011
III,M,2678
II,M,1120
III,F,2414
I,F,911
III,F,2726
II,F,1031
I,F,741
I,F,845
II,F,1485
III,F,2531
III,M,2742
II,F,978
I,M,753
II,F,1783
II,F,1005
II,F,1065
III,M,2631
II,M,1736
I,F,515
I,M,1011
I,F,651
III,F,2417
III,M,1923
II,M,1815
II,M,1114
II,F,1368
III,F,2877
III,F,1948
II,M,1630
III,M,2901
III,M,1867
II,F,1216
I,M,862
I,M,575
II,M,1913
I,M,969
II,F,1153
II,M,1048
II,F,1668
I,F,783
II,F,1413
II,M,1975
I,F,640
II,M,1908
I,F,542
I,F,811
I,F,508
I,F,525
I,M,831
I,F,676
II,M,1709
II,F,1182
I,M,836
II,F,965
III,F,2806
I,F,1071
I,F,701
III,M,2429
II,M,1832
III,F,2857
III,F,2495
I,F,1018
II,M,1044
I,M,1004
I,M,706
III,F,2620
II,M,1919
III,M,2591
I,F,1083
I,F,641
II,M,1636
II,M,1393
III,F,2971
III,M,2091
III,F,2317
I,F,771
III,M,2056
I,F,698
II,F,1374
II,F,1800
II,F,1001
II,F,1053
I,F,537
III,M,2829
III,F,2818
II,M,1647
I,M,939
I,F,933
I,F,535
II,M,1487
I,F,1013
III,F,1909
I,F,777
II,F,1728
II,F,1428
II,F,1429
I,M,824
III,F,2263
III,F,2451
II,F,1677
III,F,2930
II,F,1068
I,M,795
I,F,934
II,F,1460
II,M,1464
II,F,1883
I,M,662
I,M,966
I,F,535
I,F,508
II,M,1888
III,M,1904
III,F,2671
III,F,2487
III,M,2273
I,M,929
I,F,625
I,M,787
I,M,608
I,M,602
II,F,1518
I,F,1012
I,F,973
III,M,2790
III,F,2395
I,M,949
II,M,1169
II,M,1607
II,F,1026
II,M,1587
III,F,2991
I,M,702
I,F,707
II,M,1465
I,F,586
I,M,527
III,M,2169
II,F,1974
II,M,1086
II,F,1004
I,F,758
I,F,568
II,M,1177
II,F,1814
I,F,577
I,M,964
I,M,978
I,M,587
I,F,551
I,F,929
III,F,2164
III,M,2916
I,M,774
III,M,2955
III,F,2151
III,F,2661
II,M,1601
II,M,1134
I,M,1052
I,F,985
I,M,1092
II,M,961
I,M,611
III,M,2194
III,F,2744
II,M,1503
I,F,674
I,M,1015
II,F,1646
III,F,2347
III,F,1951
I,M,788
III,M,2457
I,F,702
II,M,1005
III,M,3000
I,M,1033
I,F,699
II,M,1676
III,M,2555
II,M,1746
II,F,1893
I,M,731
II,M,1521
I,F,1012
III,F,1815
III,F,2745
III,F,2493
I,M,891
I,F,831
I,M,774
II,F,1085
II,M,1897
II,F,1655
I,M,646
I,M,849
I,F,876
I,F,785
II,F,1182
I,M,510
I,M,655
I,M,882
I,M,860
I,F,630
III,M,2291
I,F,1069
II,M,989
II,M,1058
II,F,1686
I,M,890
III,F,2266
III,F,2755
II,F,1821
II,F,1952
I,M,765
I,M,869
I,M,1032
I,M,759
III,F,2883
I,F,925
I,M,596
II,F,1996
I,F,974
II,F,920
II,F,1941
III,F,2820
III,F,2578
III,F,2476
III,M,2863
I,M,757
II,M,1087
II,M,1565
II,M,1031
III,F,2702
I,F,540
I,F,687
III,F,2749
III,F,2058
III,F,2656
II,F,1561
II,F,1055
III,M,2138
I,F,503
III,F,1800
I,F,661
I,M,906
III,M,2586
II,F,1030
III,F,1951
II,M,1229
II,M,1942
I,F,775
III,M,2459
III,M,2370
I,F,604
III,M,2708
III,F,2229
II,M,1538
II,F,1579
I,F,767
I,M,915
I,M,1040
II,M,1660
II,M,1752
III,F,2340
I,F,583
III,M,1899
II,M,1071
I,M,879
II,F,1333
III,F,1970
II,M,1695
II,M,1709
II,F,1102
II,F,1666
I,F,1057
I,F,953
II,M,1436
III,M,2017
I,M,721
III,M,2919
III,F,2937
I,F,610
II,M,1888
I,F,932
I,M,548
I,M,926
I,M,851
I,F,546
I,M,815
III,M,1986
I,M,534
III,M,2365
II,F,1307
II,F,1918
II,M,1434
I,F,866
I,M,1039
II,M,1548
I,M,1046
I,F,1053
I,M,898
I,M,763
II,F,1309
II,F,1092
III,M,1832
II,F,1247
II,F,1314
I,M,688
II,F,1997
III,M,2682
III,M,2058
II,M,1458
I,F,819
II,M,1724
I,F,813
I,M,995
I,M,664
I,F,987
II,F,1498
II,M,1032
II,F,1469
II,M,973
II,F,1003
II,F,1595
II,F,1386
III,M,2179
II,M,1643
I,M,601
II,M,1417
I,F,982
II,F,997
III,F,2246
II,F,1446
I,M,868
III,M,2120
I,M,617
II,F,1632
I,M,1081
I,F,976
II,M,1201
III,M,1973
I,F,945
I,M,826
II,M,1986
I,M,706
II,M,1390
I,M,710
III,F,2029
III,M,2198
I,F,760
I,M,702
II,F,1299
II,M,1060
II,F,1030
I,F,555
II,M,1231
I,M,852
I,M,1055
I,M,617
I,M,938
II,M,1465
III,M,2128
II,M,1452
III,F,2147
II,M,1321
III,F,2687
III,F,2274
III,F,2069
III,M,2229
II,F,1242
I,M,858
I,M,910
I,M,806
I,F,862
II,M,1452
III,M,2654
II,M,1446
II,F,1022
I,F,627
II,F,1488
I,M,671
III,M,2697
II,M,1554
I,F,872
II,M,1808
III,F,2594
I,M,745
III,M,2418
III,M,1934
III,M,2363
III,M,1805
I,F,1083
II,F,1117
III,F,2099
III,M,2683
I,M,546
I,F,609
III,M,2520
II,M,1131
I,F,636
I,F,715
II,M,1240
II,M,1305
II,F,1422
II,M,1124
I,M,802
II,M,1393
III,F,1946
I,M,570
I,F,988
II,M,1427
II,F,1380
I,M,527
I,F,637
III,M,2955
I,M,976
I,M,714
I,F,815
I,F,790
II,M,905
I,M,959
I,M,1052
II,F,1124
III,M,2612
III,M,2534
III,M,2826
II,M,1023
II,M,1936
II,M,1464
I,M,726
III,M,2512
II,M,1219
III,M,1824
III,F,2757
I,M,771
III,F,2394
III,M,1822
III,M,2919
I,F,1081
III,M,1937
I,F,759
III,F,2899
II,F,1986
III,F,2202
III,F,2030
III,F,1870
II,M,1221
I,F,999
II,M,1244
II,F,1347
III,M,2381
II,F,906
II,F,1953
III,F,2580
II,F,1621
I,M,972
III,F,2315
III,M,2500
I,M,1095
II,M,1817
I,M,522
II,F,1252
I,M,617
III,M,2177
II,F,1662
I,F,520
I,F,967
III,M,2039
I,F,941
II,F,1133
II,F,1086
I,M,500
III,F,2152
II,M,950
II,M,1424
III,F,1934
II,M,1822
III,F,2960
III,F,2684
III,F,2738
I,M,588
II,F,1076
I,M,530
III,M,2082
II,F,1941
III,F,2961
III,F,2660
III,F,1843
II,F,1135
I,F,520
I,F,805
II,F,1274
I,M,520
II,F,1812
II,F,1131
I,M,880
II,M,1740
I,M,970
II,F,1573
III,M,1813
III,F,1821
I,F,658
III,F,2148
II,M,1821
III,M,2590
II,M,1382
II,M,1682
I,M,882
III,M,2382
II,F,1021
II,M,954
III,M,2961
I,M,747
I,F,1056
II,F,1473
II,F,1574
III,F,2165
I,F,532
I,F,871
III,M,2193
II,F,1599
II,M,1119
II,M,1953
II,F,1186
I,M,1087
I,M,1034
III,M,2248
I,M,773
I,F,1075
II,M,1676
II,F,1204
II,M,1509
I,F,639
II,F,904
II,M,1301
III,M,2795
I,F,816
II,F,1819
III,M,1951
I,M,817
I,M,623
I,M,1083
I,F,514
I,M,919
II,M,1228
I,M,612
III,F,2046
II,M,1898
II,F,1666
III,F,2682
I,F,901
III,M,2832
III,M,2107
III,F,2742
III,M,2202
II,F,1988
I,M,556
I,M,610
II,M,1892
III,M,2016
II,M,1560
II,F,1624
II,M,1335
II,M,1548
II,F,1573
I,M,615
I,F,931
II,F,1072
III,M,2552
II,M,1074
II,F,1102
III,M,2086
I,F,800
II,F,1758
I,F,824
II,M,1750
I,F,582
I,M,660
III,M,1977
III,F,2028
II,F,1299
II,F,1654
III,F,2405
III,M,2931
II,M,1001
II,F,1838
I,M,932
I,M,938
II,M,913
III,M,2799
I,F,677
II,F,1175
III,M,2039
I,F,1018
I,M,716
I,F,860
II,M,1145
III,F,2324
I,M,620
I,F,923
II,F,1418
II,F,1710
I,M,570
I,F,1036
III,M,1842
I,F,1091
II,F,1975
II,M,1493
III,F,2300
I,M,614
III,M,2911
III,F,2702
II,M,1008
III,M,2748
I,F,819
I,F,657
I,F,1088
I,M,971
I,F,728
I,F,892
II,M,1767
III,M,2751
I,M,837
I,M,923
I,M,610
III,F,2123
I,F,626
I,M,817
II,M,1902
I,M,1097
I,M,579
III,F,2448
III,F,2072
III,F,2169
II,F,1265
II,F,1943
I,M,678
III,F,2267
I,M,828
III,M,1871
III,F,2226
II,F,1976
III,F,2419
I,F,953
I,F,799
I,M,912
II,M,1413
I,M,902
I,M,712
III,M,2864
I,M,813
I,M,809
I,M,554
II,F,1542
II,M,1705
I,M,610
II,M,1878
III,F,1977
II,F,1581
III,M,2273
III,F,2662
III,M,2305
II,M,1468
I,F,791
II,M,1066
II,M,1054
II,M,1903
II,M,1592
I,F,946
II,M,1766
I,F,555
I,F,1021
I,F,904
I,M,974
III,M,2675
I,F,905
II,M,1330
II,F,1068
I,F,865
III,M,2914
III,F,2372
I,M,537
II,F,1796
III,F,1971
II,M,1913
III,F,2394
II,F,1122
II,M,1611
II,F,1119
II,M,1999
III,F,2474
I,F,775
III,F,1943
I,M,663
III,F,2276
III,M,2172
III,F,2630
I,M,603
II,M,1029
I,F,688
III,F,1998
I,F,795
II,M,959
I,F,676
I,M,501
II,M,1301
I,M,726
I,F,1087
II,M,1207
I,F,1083
II,M,1410
III,F,2460
II,M,1143
II,M,1342
III,M,2027
II,F,1889
I,M,609
I,M,802
I,M,962
I,F,762
II,F,1732
I,F,925
III,M,2769
III,F,2475
I,M,720
I,M,761
I,F,850
II,F,1507
II,M,1893
II,M,1473
I,F,925
III,M,2727
II,F,1113
I,M,997
III,F,2391
III,M,2223
III,M,2765
II,F,1930
III,M,2916
II,F,906
II,F,1875
III,F,2833
II,M,903
II,F,1923
I,F,591
III,M,2165
I,M,548
II,M,1072
II,M,1765
II,M,1813
I,F,615
II,M,1808
II,F,1302
III,M,2605
I,F,849
I,M,801
II,M,1028
II,F,1306
I,M,832
III,F,2266
I,M,851
III,M,2096
III,F,2300
I,M,996
II,F,987
II,M,1745
III,M,2464
III,F,2925
I,F,870
I,M,806
I,F,740
III,F,2273
I,F,722
I,M,590
II,M,1498
I,F,779
II,F,1387
I,F,816
III,M,2552
III,F,2307
III,F,2058
I,F,871
III,M,2431
III,M,2900
III,F,2008
I,F,1085
II,M,1210
I,F,531
I,M,520
I,F,700
II,M,1893
I,F,972
II,F,1892
I,M,1088
II,M,1763
I,M,1020
I,M,948
III,F,2528
I,M,631
I,M,590
III,M,2328
I,M,618
I,M,641
II,M,944
III,M,2890
III,F,1969
I,F,643
III,M,2776
I,M,868
I,F,654
II,F,1066
I,M,962
I,F,912
III,F,2541
I,F,570
I,M,758
III,F,2327
II,F,1499
II,M,1687
III,M,2554
III,M,2645
I,F,1052
III,F,2861
II,M,915
I,M,804
I,F,864
II,M,1023
III,F,2348
II,M,905
I,F,566
I,M,575
II,F,1355
II,F,912
II,F,1709
III,F,2287
III,M,2484
I,M,898
II,F,1731
III,F,2226
III,F,2695
I,M,659
I,F,664
III,M,2285
I,F,678
I,M,827
III,M,2284
II,M,1369
I,M,755
II,F,1854
II,M,1906
II,M,1271
I,M,805
II,F,1357
I,F,746
I,M,512
I,F,608
I,M,719
I,F,624
I,F,997
II,M,1456
III,M,2764
I,M,877
III,F,1994
II,F,1458
I,F,748
III,F,2075
III,F,2238
III,M,2331
III,M,1851
I,M,740
I,M,858
II,F,1147
III,F,2701
II,F,1006
III,F,2857
II,M,1091
II,M,1054
III,F,2398
I,F,810
II,M,1746
I,F,968
II,F,964
II,M,1808
III,M,2376
I,M,729
I,M,909
III,M,1953
I,F,541
I,F,943
I,M,707
II,M,1123
I,F,687
I,M,741
I,M,1047
II,M,1426
III,M,2045
III,F,2450
II,F,1760
I,M,629
I,F,1048
II,F,1644
I,M,950
III,M,2845
II,F,1089
III,F,2099
I,M,935
I,M,1082
III,F,1822
III,F,2976
I,M,661
I,F,637
I,F,867
II,M,1430
I,F,846
II,F,1163
III,F,2836
I,M,1042
II,M,1598
III,M,2959
I,F,579
III,M,2796
II,M,1167
I,M,681
II,M,1982
III,F,2518
II,M,1919
II,M,1260
I,M,847
II,M,1124
II,M,1582
III,M,2103
I,M,803
I,F,920
II,F,936
II,M,1980
II,M,1423
II,M,989
II,F,911
II,M,1906
III,M,2935
III,F,2119
I,M,765
III,F,2541
III,F,2345
I,M,823
III,F,2814
II,M,1572
I,M,761
III,M,2997
I,M,630
II,M,1376
III,M,2988
I,F,819
II,F,1745
III,M,2272
III,M,2935
II,M,1475
II,F,1678
III,M,2023
III,M,2624
II,M,1624
II,F,1429
I,M,529
II,F,1457
III,M,2562
I,F,1099
I,M,708
I,M,721
I,M,1008
I,F,984
III,M,2745
II,M,1906
I,F,758
II,F,1352
III,M,2314
III,F,2669
I,F,500
II,M,1134
II,F,1910
I,M,929
II,M,1668
II,M,1045
I,M,936
I,F,533
I,M,985
I,M,1032
III,M,1962
I,F,974
I,M,884
I,M,758
II,M,1086
III,M,2314
I,F,546
II,M,1930
II,M,1234
II,F,1242
II,F,1605
II,F,1384
III,M,2606
III,F,2297
I,M,749
I,F,953
II,M,1064
II,F,1072
III,M,1979
III,F,2816
I,M,503
III,M,2024
II,M,1369
I,F,1028
I,F,835
III,M,2957
I,F,634
II,F,1062
I,M,913
II,F,1991
II,F,1307
I,F,665
III,M,1853
II,F,1514
I,F,770
I,F,772
I,F,1000
II,F,1974
I,M,850
III,M,2299
II,M,1599
III,M,2009
II,F,903
III,M,2329
I,M,973
I,F,585
II,M,1775
II,M,1804
II,F,1745
I,M,917
I,M,946
I,F,826
I,M,1072
I,F,920
II,M,1891
I,M,664
I,M,743
II,F,1509
I,M,585
I,F,1016
III,M,2167
III,M,2074
I,F,831
I,F,874
II,M,1146
I,M,625
III,F,2353
III,F,2055
I,F,876
III,M,2745
I,M,576
II,F,1102
I,M,821
I,M,747
II,F,1721
III,F,2537
II,F,1050
I,M,1090
III,M,1852
II,F,1760
II,F,1945
II,F,1740
III,M,2502
I,F,693
I,M,942
III,M,2216
I,M,627
II,F,1597
I,F,594
II,F,1355
II,F,1547
II,F,1952
III,F,2486
III,F,2272
I,F,895
I,M,536
II,M,1361
I,M,1096
III,F,2948
I,F,810
II,M,1975
I,M,512
III,M,2596
I,M,596
II,M,1450
III,M,1885
I,M,778
II,M,1149
II,M,1499
III,F,1901
I,F,642
II,M,1186
III,M,2526
I,M,824
III,F,2603
II,F,1759
I,F,563
III,M,2370
II,M,1254
I,F,864
III,F,2506
I,M,826
III,M,2773
II,F,1751
II,M,1450
III,M,2914
III,F,1811
II,M,1591
II,M,1927
III,M,1813
I,M,1057
III,M,2940
II,F,1866
I,F,1062
I,M,1072
I,M,978
III,M,2112
I,M,848
III,M,2097
III,F,2068
I,M,924
II,M,1560
I,F,626
I,M,864
I,M,764
I,M,885
I,M,549
III,M,2373
II,F,1783
II,M,1808
III,M,1840
II,M,1346
II,M,1691
I,F,1088
III,M,2168
III,F,2068
II,M,1168
II,M,1090
I,F,730
I,M,894
III,M,2698
I,M,985
I,M,1039
III,F,2639
III,F,2217
I,M,577
I,F,1076
II,M,1021
I,F,796
II,M,1668
III,F,2798
I,M,1090
II,F,1513
I,F,915
II,F,1382
II,M,1791
II,F,1103
I,F,966
I,F,1091
I,M,579
II,F,1394
I,F,595
II,M,1312
II,F,1614
III,F,2923
I,F,1034
III,M,1848
I,F,1064
III,F,2394
II,F,1707
II,F,1630
II,F,1799
II,M,1951
III,M,2214
III,M,2629
II,M,932
II,F,1019
I,M,1084
II,F,1608
II,F,1703
II,M,1746
II,F,1242
I,F,606
III,M,2642
II,F,1659
II,F,1743
II,M,1570
I,M,1074
I,F,1027
I,M,648
III,F,2601
II,M,1105
I,F,660
I,F,849
II,F,1126
II,M,1121
I,M,1028
I,F,830
II,F,1647
I,M,585
I,F,906
III,M,2717
III,M,1823
I,M,595
I,F,679
I,M,907
I,M,662
II,F,1935
I,F,849
III,M,2052
I,F,949
I,M,529
I,M,724
I,F,540
I,F,1075
II,M,986
I,M,725
III,M,2004
II,F,1349
I,M,758
III,M,2481
III,F,2668
I,M,884
III,M,1826
I,F,1027
II,F,1696
I,M,841
III,F,2320
I,F,547
III,M,2563
I,M,823
III,F,2496
I,F,1096
II,F,1890
III,M,2584
I,F,519
II,M,1453
I,M,967
I,F,608
I,M,804
I,M,763
II,M,1255
III,F,1944
I,F,547
I,M,845
II,F,1457
I,F,991
II,M,1960
II,M,1318
I,M,687
II,F,1617
III,F,1982
I,F,684
II,M,929
I,F,737
I,F,905
I,F,703
I,F,772
I,M,570
III,M,2715
I,F,824
III,M,1818
II,M,1973
I,F,781
II,M,1950
II,F,1329
I,M,555
II,M,1776
III,M,2998
II,F,1611
II,M,1088
I,F,541
II,M,1223
I,M,1093
III,M,2140
I,M,803
II,M,1363
I,F,511
I,F,652
I,F,1001
III,F,2082
III,M,2275
III,M,2237
II,F,1884
III,F,2064
I,M,640
III,M,2277
II,F,1868
II,M,1960
III,F,1809
II,F,1349
I,M,605
II,F,1631
II,F,1454
III,M,2406
II,F,1051
II,M,984
I,M,792
III,M,2701
I,F,632
III,M,2569
I,F,884
I,F,612
II,F,1713
III,F,2315
III,M,2156
II,M,1336
I,M,833
I,F,875
III,M,2543
III,F,2557
II,M,1801
III,M,2178
II,F,1765
II,M,1850
I,M,1091
III,M,2309
III,M,1902
III,F,1924
III,F,2129
I,F,563
I,M,863
I,F,856
III,M,2809
II,M,978
III,F,2664
II,F,1088
III,M,2460
II,M,1561
II,F,1735
III,M,2077
II,M,1890
II,F,937
I,M,627
I,M,804
II,M,1971
II,M,1807
III,M,2863
II,F,1046
I,M,635
II,M,1486
III,M,1833
I,M,921
III,F,2028
II,F,1948
I,M,711
III,F,2222
I,M,904
I,M,851
II,F,1754
III,M,2980
I,F,766
II,F,1383
II,M,1274
III,F,2756
I,F,1043
I,M,578
III,F,2729
II,M,1273
III,F,2016
II,F,1099
I,F,637
II,M,1632
II,M,1785
I,F,1078
III,M,1944
III,M,1834
II,F,1125
III,M,2314
II,M,1625
I,M,939
II,F,1931
I,F,1063
I,M,809
III,M,2964
II,M,1682
II,M,1226
III,F,2738
III,M,1910
II,F,1559
III,M,2316
I,M,527
I,M,758
II,F,1021
I,F,873
I,F,950
II,M,1023
II,F,1703
II,F,1201
I,M,597
III,F,1967
III,F,2875
I,M,982
II,F,1906
II,F,1706
I,M,615
II,F,1105
III,F,1813
III,M,2874
I,M,929
II,F,1633
III,M,2837
II,F,1375
III,M,2436
I,F,758
I,M,759
I,M,631
I,F,578
II,F,1055
I,M,662
III,M,2311
II,F,1046
III,M,2033
I,M,691
III,M,2021
II,F,1937
II,F,1786
I,M,1045
II,M,1310
I,M,869
III,F,2674
II,F,1472
I,M,812
I,F,1080
I,M,630
II,M,1579
III,M,2118
II,F,1623
II,M,1808
I,M,696
I,M,712
I,F,607
III,F,2016
III,M,2707
III,M,1873
II,F,1908
I,F,775
I,F,661
I,F,764
I,M,750
I,F,880
I,M,767
I,F,536
I,F,658
III,M,2417
III,M,2269
I,M,1047
II,M,1698
II,M,1104
III,F,2782
I,F,874
II,F,1284
I,M,839
III,F,2954
I,F,1065
III,M,2072
III,F,2443
III,F,1930
III,F,2468
II,M,1325
III,M,2907
II,M,1295
I,F,965
I,M,848
II,M,1623
I,M,824
III,M,2003
I,M,606
II,F,1860
III,M,2963
III,M,2688
I,F,1005
II,F,1963
III,M,2038
I,F,761
I,M,501
II,M,1185
III,F,2482
I,M,1032
II,M,1654
I,F,1017
II,M,1336
II,F,1114
II,F,1234
I,F,1014
III,F,2447
III,M,2579
I,M,1062
I,F,898
II,M,1041
II,M,1562
III,M,2811
III,M,2298
I,M,1014
I,M,1054
I,F,859
III,F,2476
II,M,1147
III,M,2824
II,F,1311
II,M,1535
I,M,587
I,M,638
III,F,2310
I,M,550
III,F,2699
I,F,1018
I,F,966
III,F,2860
II,F,1191
I,M,977
I,M,731
III,F,2721
I,M,660
III,F,2339
I,F,639
I,F,702
II,M,1042
III,F,1990
II,M,1660
III,M,1974
III,F,2645
I,M,954
III,F,2206
III,F,2269
III,M,2895
II,M,1708
III,M,2458
III,M,1964
III,F,2681
II,M,1517
I,M,1000
II,M,1671
II,F,1869
III,F,2756
I,F,1052
I,M,968
I,F,850
III,F,2312
II,M,1608
I,F,543
II,F,1936
III,F,2434
I,M,805
III,F,2919
I,M,893
II,M,1072
II,M,961
II,M,1037
I,F,1031
III,M,2321
III,M,2848
II,F,1056
II,F,1511
II,M,1782
I,F,956
II,F,1866
I,F,1005
I,M,967
I,F,680
I,M,589
I,F,632
I,M,662
II,M,1758
III,F,1964
III,M,2559
III,F,2021
II,M,1281
II,M,1267
II,M,1555
I,F,1064
III,F,2730
III,F,2535
II,M,1732
I,F,666
II,M,1016
I,F,928
I,M,607
I,F,1002
III,M,2517
III,M,2062
III,M,1984
III,M,2091
I,M,788
II,M,1772
